,ID expérience,Etat expérience,Statut de l'expérience,Date de publication,Titre,Description,Posté comme,Ressenti usager,Code INSEE Département usager,Intitulé département usager,Intitulé région usager,Code INSEE Région usager,Pays,Intitulé Typologie 1,Code Postal typologie 1,Pays Typologie  1,Canaux Typologie 1,Intitulé Typologie 2,Code Postal typologie 2,Pays Typologie 2,Canaux Typologie 2,Intitulé Typologie 3,Code Postal typologie 3,Pays Typologie 3,Canaux Typologie 3,Hors structure,ID structure 1,Intitulé structure 1,Evaluation utile réponse structure 1 par visiteurs,Evaluation inutile réponse structure 1 par visiteurs,Evaluation  réponse structure 1 par auteur,ID structure 2,Intitulé structure 2,ID structure 3,Intitulé structure  3,Accessibilité,Information/Explication,Relation,Réactivité,Simplicité/Complexité,Expériences Similaires,Amélioration de service à considérer,Action,Date action réalisée,Date action engagée,Tags Métiers,eval,sentiment_eval
919,3333345,A traiter,Expérience en attente de réponse,25/01/2023 11:08,Le questionnaire ne prevoit rien pour un logement non habité,"Questionnaire pas approprié car logement en location et vide au moment du recensement. Il demande de contacter le service competent, quel service et où ?",La personne concernée,Neutre,72.0,Sarthe,Pays de la Loire,52.0,France,Ville - Commune,72210.0,France,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Neutre,,,,Neutre,0,Non,,,,,1,Négatif
920,442733,A traiter,Expérience en attente de réponse,01/12/2022 21:56,informations  passeport et retour en Europe période  covid 19,"Renouvellement du passeport obtenu dans un délai rapide  et bonnes informations ou conseils reçus pour un aller et retour vers la France.
Par contre mauvais fonctionnement pour les élections consulaires, pas de réception de code de vote malgré une demande par internet",La personne concernée,Neutre,,,,,Brésil,Réseau consulaire,,,"Démarche en ligne,E-mail",,,,,,,,,Non,8flzSC6Gd0,Ambassade de France au Brésil,0,0,,,,,,Négatif,Positif,,Positif,,0,Non,,,,,2,Neutre
921,270677,A traiter,Expérience en attente de réponse,17/09/2020 17:00,Avis d'imposition non conforme,"Je reçois en plus de mes impôts foncier l'avis de mon père... Le mien OK, mais pas celui de mon père ! Et bien entendu personne n'est joignable aux impôts pour corriger cette anomalie. Bonjour la confidentialité, je me permets de penser que n'importe qui peut avoir en main mon avis d'imposition de la taxe foncière. Pas très rassurant de savoir que les impôts gèrent si mal, leur propre dispositif !",La personne concernée,Négatif,,,,,France,Service des Impôts des particuliers,31000.0,,"Téléphone,E-mail",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,,0,Non,,,,,1,Négatif
922,396468,A traiter,Expérience en attente de réponse,01/03/2022 18:46,Telephone,"Le téléphone du consulat était toujours sur attente.
Jai eu beaucoup de problèmes pour obtenir un rendez-vous au consulat.
Le site web est très compliqué, il faudra laméliorer pour rendre plus facile le choix dun rendez-vous, surtout pour les personnes comme moi qui doit prévoir deux jours entiers pour le voyage à Berlin.
Un fois devant le consulat, tout est très bien passer, du policier allemand sur la porte jusquà lagent consulaire qui était très gentil et très efficace. Mes papiers sont venus plus vite que prévu, le retrait au consulat de Hamburg était aussi bien que la réception à Berlin.",La personne concernée,Positif,,,,,Allemagne,Réseau consulaire,,,"Accueil,Démarche en ligne",,,,,,,,,Non,TagSJVysoc,Ambassade de France en Allemagne,0,0,,,,,,,,Positif,Positif,Négatif,0,Non,,,,,1,Négatif
923,272865,A traiter,Expérience en attente de réponse,25/06/2021 16:32,Demande d'information actes aupres du service de publicité foncière,"BonjourJe recherche les limites de propriéte de mon acquisition maison sur terrain loti après 1956Je suis dans l'incapacité car méconnaissant les termes exacts juridiques/administratifs , le droit notarial d'exprimer une demande de plein droit auprès des services de publicité foncière néanmooins après avoir travaillé le sujet en m'appuyant sur les sites gouvernementaux, j'ai exprimée ma requête par mailTrès laconiquement ceux-ci répondent ( non réponse au besoin) dans un vocabulaire professionnel sans explication qu'ils ne peuvent repondre au besoin et renvoient/ se défaussent vers des organisme Cadastres, ...Oui accès possible par mail mais voie sans issue.Oui il y a réponse, mais réponse ""vide"" au mail sans prise en compte du besoin, de la demandeOui , il y a un sentiment d' impuissance totale/ d'aboutissement de toute démarche un peu ""hors les clous"" transverse à plusieurs administrations, bureau",La personne concernée,Négatif,92.0,Hauts-de-Seine,Île-de-France,11.0,France,Service de publicité foncière,,,E-mail,Cadastre.gouv.fr,,,Démarche en ligne,Service départemental de l'enregistrement,,,E-mail,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,Négatif,,,Négatif,0,Non,,,,,0,Négatif
924,271374,A traiter,Expérience en attente de réponse,30/09/2019 21:32,"MDPH, CPAM, CAF... Handicap, Maladie, Revenus","Je suis handicapé. J'ai comme revenu une pension d'invalidité et un complément puisque c'est trop peu sinon. J'ai aussi une AAH (Alloc Adulte Handicapé) et un autre complément puisque ce n'est pas assez non plus pour vivre. Alors avec ces ""cadeaux"" je suis bien sûr sous le seuil de pauvreté, mais passons. Mon AAH, ma Pension etc... sont renouvelables tous les 5 ans.Comme toutes personnes seules, handicapées, sous médicaments, je n'ai pas du tout l'oeil rivé sur les secondes de ma montre pour connaître la date et l'heure précise de ce renouvellement ! Aussi, ""normalement"", la MDPH devrait m'en avertir plusieurs mois avant, pour ne pas qu'il y ait une période sans plus aucune ressource.Seulement voilà, quand la MDPH ne le fait pas, que la CPAM ne m'avertit pas que ça s'arrête fin MAI 2019 et que la CAF les suit pour ne pas me dire que tout s'arrête également. On se retrouve du jour au lendemain sans rien !Plus rien cela signifie plus de loyer, plus de nourriture, entre autre !Plus d'autres problèmes comme payer une mutuelle santé, assurance habitation, des médicaments des fois pas remboursés, des médecins avec dépassements d'honoraires, transport en commun... Et puis accessoirement, comme je survis dans une chambre humide froide moisie l'hiver et l'inverse en été la chaleur est insupportable dès que dehors le soleil tape sur les murs non-isolés ! ... Je cherche depuis 13 ans un logement normal, avec une douche, des WC. Et sain, car ma santé n'a pas besoin de ça ni mon moral. Du jour au lendemain je ne suis plus en mesure d'accepter un logement ""plus cher"" et ne peut plus payer de caution ni de frais pour un déménagement...Les services sociaux ? Ah mais oui, on se débarrasse toujours des boulets comme moi en m'envoyant ailleurs ! Seulement, un service social ou assistante sociale n'a pas de pouvoirs ! J'ai donc fait ce qu'il y a à faire pour éviter le pire, j'ai résilié le tél., ADIEU LE MÉDECIN, ADIEU LE SAMU... J'ai résilié les 2 assurances, hop, comme ça je ne suis plus sous protection car la CMU n'est donnée qu'en calculant les ressources d'il y a un an, alors là, pas de pot, c'est refusé ! Je n'explique pas les courriers avec accusé réception  et les broutilles avec des entreprises qui refusent de me désabonner etc. Je dois payer et on me menace maintenant de tribunal, des sociétés de recouvrement s'en prennent à moi. Et à cette heure ce n'est pas fini ! J'ai vidé tout l'argent possible pour payer ce que je dois obligatoirement payer, j'ai refusé une hospitalisation ...On n'est rien, on a juste un mois despérance de vie avec nos revenus ! S'ils ne sont plus versés, on disparaît ! Y compris dans les chiffres des statistiques et de sondages...",La personne concernée,Négatif,,,,,France,MDPH-MDA,,,Compte ou espace personnel,CPAM,,,"Compte ou espace personnel,Courrier",CAF,,,"Démarche en ligne,Courrier",Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,Négatif,,,3,Non,,,,,0,Négatif
925,390165,A traiter,Expérience en attente de réponse,27/12/2021 19:35,Francais de l'étranger,"Je reconnais un énorme bon en avant dans la digitalisation et la qualité des services offerts aux étrangers. Je voudrais cependant m'attarder sur ces points qui (il me semble) restent à améliorer:

- Possibilité de faire renouveler un permis de conduire depuis l'étranger
- La mise en place d'un ""carnet de santé"" en ligne et centralisé pour tous les services de santé
- La possibilité d'ajouter et prendre en compte les activités professionnelles effectuées à l'étranger pour le décompte de la retraite (surtout sur les pays ayant des accords de prise en compte avec la France)
- Et réduire les écarts entre les démarches virtuelles possibles pour les Francais résidents en France et les Francais de l'étranger

J'accueille cependant à 100% l'ajout de la prise en charge des numéros étrangers pour créer un compte avec la poste pour France Connect",La personne concernée,Neutre,,,,,Royaume-uni,Réseau consulaire,,,Démarche en ligne,,,,,,,,,Non,UxV8t3S3UY,Consulat Général de France à Londres,0,0,,,,,,Neutre,,,,Neutre,0,Non,,,,,2,Neutre
926,3642740,A traiter,Expérience en attente de réponse,05/10/2023 09:52,JDC,"Jai envoyé mes coordonnés à csnj Paris
Je lui ai expliqué que javais perdu mon certificat de journée dappel",La personne concernée,Neutre,94.0,Val-de-Marne,Île-de-France,11.0,France,Centre du service national et de la jeunesse,94200.0,France,E-mail,,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,ZeB6DDljdB,Centre du service national et de la jeunesse PARIS,,,Neutre,Neutre,,,,0,Non,,,,,0,Négatif
927,2900355,A traiter,Expérience en attente de réponse,06/08/2022 17:47,belle initiative,"A partir de ma déclaration d'impôts, le site mesdroitssociaux m'a permis de vérifier les aides auxquelles je pourrais avoir droit. 
Sur le principe, c'est très louable et le système fonctionne
Jusqu'au moment où il me redirige vers un lien caf... dont la page n'existe plus. Quel dommage
Mais je sais maintenant que j'ai droit à deux aides sociales auxquelles je n'aurais jamais pensé.
Je félicite l'initiative que je trouve d'une grande pertinence car elle permet de limiter les non recours. 
Nécessite cependant une actualisation de tous les instants et une vigilance accrue dans les mesures proposées",La personne concernée,Neutre,83.0,Var,Provence-Alpes-Côte d'Azur,93.0,France,Mesdroitssociaux.gouv.fr,,France,Démarche en ligne,,,,,,,,,Oui,,,0,0,,,,,,Positif,,,,Négatif,0,Non,,,,,2,Neutre
928,398145,A traiter,Expérience en attente de réponse,01/04/2022 17:23,Etablissement d'un nouveau passeport,"Totalement satisfait de toutes les personnes avec lesquelles j'ai été en contact dans le cadre de cette affaire à l'exception d'une personne (malheureusement celle qui était en première ligne dans mon cas) qui (en tout cas c'est le sentiment que j'ai eu) s'est évertuée à compliquer,  et peut être à ralentir, le processus alors que toutes les autres personnes avec lesquelles j'ai été en contact ont fait le maximum pour m'aider.
Merci de nous donner l'opportunité d'exprimer notre avis sur nos expériences.
J.Fr. M.",La personne concernée,Positif,,,,,Suisse,Réseau consulaire,,,Téléphone,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,Positif,,Neutre,,,0,Non,,,,,4,Positif
929,271325,A traiter,Expérience en attente de réponse,11/04/2019 10:30,Déclaration trimestrielle de revenus pour pension d'invalidité,"Bonjour, je touche une pension d'invalidité depuis 09/2015 versée par la CPAM, sans être à la recherche d'un emploi ( 57 ans ""aujourd'hui"" ) : après 20 années passées dans une entreprise adaptée j'ai été licencié pour inaptitude. Je suis tenu de faire une déclaration trimestrielle de mes revenus sinon on suspend cette pension.Celle-ci ne peut s'effectuer que par courrier postal.Vivant seul, si je suis dans l'obligation de m'absenter , la situation pourrait rapidement devenir problématique n'ayant pour ainsi dire pas d'argent de côté. Il n'y aurait pas moyen de rendre possible cette démarche sans avoir à être impérativement chez soi? Merci! d'avance, comptant sur vous pour une réponse.",La personne concernée,Neutre,,,,,France,CPAM,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,,0,Non,,,,,0,Négatif
930,1259784,A traiter,Expérience en attente de réponse,26/04/2022 10:48,Obtention certificat de vie à HUA HIN en Thaïlande,"Excellent accueil du consul.
La démarche s'est faite efficacement.
Surtout ne changez rien car ensuite j'ai pu transmettre le certificat de vie très facilement par internet.
SURTOUT N'envisagez pas de demander aux autorités locales de s'en occuper...ce serait une erreur .J'ai entendu que ce serait en discussion?
La langue est différente et l'alphabet aussi...première source d'erreur.
Les moteurs de traduction ne sont pas toujours exacts.
Le risque est de compliquer la vie des autorités locales qui refuseront de le remplir. De plus cela deviendra sûrement payant...?
Il sera nécessaire d'attendre voire de revenir avec une attente conséquente. Quand on habite dans la ville ce sera éventuellement facile mais quand on vit plus loin c'est parfois une galère.
En bref Ca fonctionne bien ainsi ! 
Pourquoi faire compliqué quand on peut faire simple ?
Merci d'en référer à qui de droit et merci aux équipes qui ont créé ce logiciel et à ceux qui travaillent pour nous. Cordialement",La personne concernée,Positif,,,,,Thaïlande,Réseau consulaire,,,Accueil,,,,,,,,,Non,GGaFffLyK4,Ambassade de France en Thaïlande,0,0,,,,,,Positif,,Positif,,Positif,0,Non,,,,,3,Positif
931,3421088,A traiter,Expérience en attente de réponse,03/03/2023 16:33,Pole emploi envoi de document,"J'ai du envoyer des documents à Pole Emploi. Pour cela on scanne ses documents qu'on enregistre  sur l'ordinateur et il y a sur le site internet  Pole Emploi sur la page de l'espace personnel des liens vers dossier demandeur d'emploi , transmettre et suivre les documents, envoyer le document, sélectionner un document, contexte d'envoi, situation, sélection.  Vous pourriez rajouter Autres, CourriersDivers Documents.",La personne concernée,Neutre,38.0,Isère,Auvergne-Rhône-Alpes,84.0,France,AGENCE POLE EMPLOI (APE),38230.0,France,"Compte ou espace personnel,Démarche en ligne",,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,,,,,Neutre,,,,Neutre,1,Non,,,,Fonctionnement du site;Chômage,3,Positif
932,406305,A traiter,Expérience en attente de réponse,27/12/2021 22:36,Grande difficulte pour prendre un rendez-vous a l'ambassade,"Bonjour
J'ai du récemment faire renouveller mon passeport à l'ambassade de Dublin. C'était une vrai galère pour la prise de rendez-vous,
il a fallu 3 semaines de tentatives sur le site avant de reussir à obtenir un rendez-vous.
À la troisième semaine, j'ai réussi un dimanche a 22h59 (23h59 heure de Paris), j'étais en ligne avec un doigt prêt à cliquer à la minute près.
C'était grace à des collégues francais expatriés qui m'ont dit comment faire.
Mais ça ne devrait pas être aussi compliqué pour le bien de tous les expatriés ! 
À part ca, le service est bon.
Cordialement,",La personne concernée,Neutre,,,,,Irlande,Réseau consulaire,,,"Accueil,Démarche en ligne",,,,,,,,,Non,gtcwfFt3eR,Ambassade de France en Irlande,0,0,,,,,,Négatif,Négatif,,,Négatif,11,Non,,,,,2,Neutre
933,2905075,A traiter,Expérience en attente de réponse,13/06/2022 18:27,Vote électronique Elections législatives Français de l'étranger,"1. Quelques mois avant la réalité des élections : Proposition de participation à une démarche test d'expérimentation. 
Gage de sérieux. Participatif. Intéressant. Impliquant. 
2. Approche des Elections : Réception de mails et SMS correctifs successifs. 
3. Clarté moyenne Menu et Démarches  
4. Au 1er tour: Nombre important d'informations et de Listes (Noms Partis etc..) >>> Rubrique Vote sans rappel de toutes ces informations >>> Chez le votant: Crainte d'oubli ou d'erreur",La personne concernée,Positif,,,,,Suisse,Ministère de lEurope et des Affaires étrangères (MEAE),,Suisse,Démarche en ligne,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,,Positif,,,Positif,0,Non,,,,,2,Neutre
934,269746,A traiter,Expérience en attente de réponse,06/04/2021 10:19,Crit'Air : mon compte a été débité mais j'attends toujours ma vignette !,BonsoirJ'ai commandé ma vignette il y a 3 semaines et je ne l'ai toujours pas reçu mais celle ci  a été débité de mon compte en banqueJe pars dans le sud vendredi sans !!!!,La personne concernée,Négatif,54.0,Meurthe-et-Moselle,Grand Est,44.0,France,MTE-MCTRCT,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,Négatif,,1,Non,,,,,0,Négatif
935,280280,Traitées,Expérience avec réponse,21/06/2019 15:27,Aide aux logement,"Je suis allé sur le site de la caf pour faire une demande d APL..Marié avec 2 enfants et le 3e en cours et bien nous sommes près du smic, et là, surprise pas de droit à l aide. Alors sur quel critère et quel base peut-on toucher l aide? je ne comprend pas.",La personne concernée,Neutre,,,,,France,CAF,,,,,,,,,,,,Oui,XE69u1fLuD,Caf du GARD,0,0,,,,,,,Négatif,,,,0,Non,,,,,1,Négatif
936,391386,A traiter,Expérience en attente de réponse,30/12/2021 17:16,démarche administrative. service de renouvellement du passeport et de la carte consulaire,"- Délais de rendez-vous raisonnables
- Bon accueil
- Attente de courte durée
- Courtoisie au téléphone et lors du contact avec le personnel au consulat, y compris les agents de sécurité
- Traitement diligent du dossier",La personne concernée,Positif,,,,,France,Réseau consulaire,,,"Téléphone,Accueil,Démarche en ligne",,,,,,,,,Non,CQvvC6ygtL,Consulat Général de France à Douala,0,0,,,,,,Positif,,Positif,Positif,,1,Non,,,,,3,Positif
937,2885766,A traiter,Expérience en attente de réponse,31/05/2022 13:12,Vote par internet,"Très bonne initiative, simple dutilisation et extrêmement pratique pour les résidents à létranger. Il suffit du suivre les explications à la lettre, cela ma pris moins de 5 minutes! Si javais dû me rendre dans un bureau de vote, ça maurait pris au moins 10 heures du fait de léloignement !",La personne concernée,Positif,,,,,Nouvelle-zélande,Ministère de lEurope et des Affaires étrangères (MEAE),,Nouvelle-Zélande,Démarche en ligne,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,Positif,,,Positif,Positif,0,Non,,,,,4,Positif
938,398658,A traiter,Expérience en attente de réponse,01/04/2022 23:13,tournées consulaires,"Les tournées consulaires dans les villes éloignées du consulat pour le renouvellement du passeport par exemple ne sont pas assez nombreuses. De plus, alors qu'il est clairement precise sur le site web du consulat que de nombreux pays exigent un passeport avec 6 mois de validité minimum, la priorité lors des tournées consulaires est donnée aux demandeurs dont le passeport est périmé ou à moins de 30 jours de la date de péremption.",La personne concernée,Neutre,,,,,Japon,Réseau consulaire,,,Démarche en ligne,,,,,,,,,Non,Vn31rXxAOo,Ambassade de France au Japon,0,0,,,,,,Neutre,Négatif,,,,0,Non,,,,,2,Neutre
939,393493,A traiter,Expérience en attente de réponse,01/03/2022 12:43,Procédures d'accueil,Les procédures mail pour avoir un rendez-vous sont froides. Par ailleurs le site web ne laisse guère de place pour le traitement de problèmes particuliers (décès d'un parent en période de COVID).,La personne concernée,Neutre,,,,,Italie,Réseau consulaire,,,"E-mail,Démarche en ligne",,,,,,,,,Non,uHHdfgHr0H,Ambassade de France en Italie,0,0,,,,,,Négatif,Négatif,,,Négatif,0,Non,,,,,1,Négatif
940,270532,A traiter,Expérience en attente de réponse,11/12/2020 10:00,"Demandes d'actes via ""Service-Public.fr""","Je constitue un arbre généalogique et pour authentifier mes différentes lignes je suis amené à utiliser souvent ""Service-Public.fr"" pour obtenir différentes copies d'acte.Depuis quelques temps, je ne reçois plus les messages annoncés, tels que celui-ci ""Votre dossier a été transmis le 10/11/2020 à 17:49 au(x) service(s) concerné(s) par votre démarcheVous allez recevoir dans quelques instants, à l'adresse ""xxxx.gmail.com"" un message de confirmation de transmission de votre dossierLa référence de votre dossier : XXXCette référence doit être conservéeElle vous sera utile lors de vos éventuels échanges pour le suivi de votre demande avec la commune concernée.Ceci métait bien utile pour suivre mes différentes et nombreuses demandes, d'autant que je ne reçois plus non plus les messages qui indiquaient l'état d'avancement des dossiers tel que ci-dessous""Votre demande de Demande d acte d état civil a été traitée par le service chargé de votre dossier n°XXXMessage du service instructeur : ""Dossier acceptéCordialement,Est-ce un bug ?Est-ce que ce souci est pris en compte ?Merci de vos éclaircissements",La personne concernée,Neutre,,,,,France,Service-public.fr,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,Négatif,,,,1,Non,,,,,0,Négatif
941,270880,A traiter,Expérience en attente de réponse,13/06/2020 23:39,Papiers d'identité,"Sur mon nom de famille , le ""e"" porte un accanet, sauf que sur les majuscule, les services d' État-civil ne le mettent jamais. Or, comme indiqué par l'Académie française, l'accent a pleine valeur orthographique.Du coup, quand je rempli des formulaires, j'ai toujours du mal à trouver ou à être retrouvée.Est-il prévu que l'État et ses services respectent les règles d'orthographe et de langue française ?P.S. pour info : É s'obtient en faisant atl + 14À = alt +18et Ç = alt +128",La personne concernée,Négatif,,,,,France,Collectivités territoriales - Communes,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,,0,Non,,,,,2,Neutre
942,270659,A traiter,Expérience en attente de réponse,22/09/2020 16:19,CAF Essonne,"Jai tenté de me rendre à deux reprises au point CAF de Massy. Toujours fermé, et aucune information sur place. Le numéro pour contacter la CAF est payant, ce que je trouve absolument inadmissible et que je refuse.Je tente de réserver un créneau pour RDV en ligne, impossible (linterface déjà est horrible et date du siècle dernier, bogue tout le temps, le chatbot est insupportable). Javais déjà fait remarques quil était incroyable de ne pas pouvoir joindre un fichier alors que même la sécu y parvient.Quel que soit le motif, il est impossible davoir un RDV tél, physique ou visio. Déjà il faut passer les questions qui veulent absolument vous faire renoncer, mais après, même en décembre, pas de place.Bref. service catastrophiquePOSITIF : RIENNÉGATIF : TOUT",La personne concernée,Négatif,,,,,France,CAF,,,"Accueil,Téléphone,Démarche en ligne",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,Négatif,0,Non,,,,,0,Négatif
943,647361,A traiter,Expérience en attente de réponse,02/07/2022 20:52,TRAVAIL PERSONNEL,"Bonjour.
Je vais bientôt créer ma petite entreprise. 
Tous les jours, je me forme et m'informe, tout particulièrement via internet, mais via aussi la chambre d'agriculture, pour me mettre à niveau.
Or, dans l'actualisation mensuelle, il n'y a pas de ""case"" pour mentionner ce travail personnel. Pourtant cela mériterait sa place.
Voilà ma petite remarque.
Sinon tout est OK. Merci.",La personne concernée,Neutre,21.0,Côte-d'Or,Bourgogne-Franche-Comté,27.0,France,Chambre_agriculture,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,1,0,,,,,,Neutre,Positif,,,Positif,0,Non,,,,,2,Neutre
944,271356,A traiter,Expérience en attente de réponse,11/05/2019 16:36,Une retenue CAF sur pension d'invalidité,"Agissant en qualité de curateur de Mr X, bénéficiaire d'une pension d'invalidité de sur la Haute Savoie (74), je constate sans aucune information préalable que sa pension subit une retenue, laissant à Mr X 662 pour vivre et sans me laisser le temps d'organiser son nouveau budget.Apres contact pris avec la CPAM 74 de Mr qui verse la pension, j'apprends qu'une retenue est demandée par la CAF des Bouches-du-Rhône au titre d'une récupération de pension alimentaire. Mr X relève de la CAf 74.La Caf Bouches-du-Rhône me dit ne pas connaître cet allocataire.La Caf 74 me renvoie vers la Caf Bouches-du-Rhône.J'ai adressé un courrier en LRAR le 23/09/2019 à la Caf des Bouches du Rhône pour avoir les informations complémentaires au sujet de cette retenue : montant total du, durée de la retenue...Je reste dans l'attente d'une réponse de leur part ce 10/10/2019.",Un proche de la personne concernée,Négatif,,,,,France,CAF,,,"Compte ou espace personnel,Téléphone",CAF,,,"Compte ou espace personnel,Téléphone",CPAM,,,Compte ou espace personnel,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,,Négatif,0,Non,,,,,0,Négatif
945,270864,A traiter,Expérience en attente de réponse,17/06/2020 09:46,Chorus Pro,"Le nombre de caractères d'une facture n'est pas suffisant et erroné (affiche 50 caractères disponibles et bloque à 34...). Le temps de chargement d'un certificat de paiement est trop long (20minutes pour traiter 1 situation d'entreprise). Fait perdre en productivité car la plateforme est souvent défaillante donc les factures sont envoyées en copie de secours par mail aux administrations, pire encore si une erreur est décelée sur la situation de l'entreprise ou le certificat de paiement du maître d'ouvrage toute la procédure est à recommencer car aucune correction n'est possible.",La personne concernée,Négatif,,,,,France,Chorus Pro,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,2,Non,,,,,0,Négatif
946,829971,A traiter,Expérience en attente de réponse,20/03/2022 00:10,Accès-Site-Internet-Prefecture-Carte-Sejour-Etranger-2022-03-16-,"Je ne savais pas qu'il fallait démarcher encore la préfecture pour le renouvellement de carte-séjour et récépissés multiples. Je suis étonné d'avoir reçu un récépissé par la poste sans photo. Le lien internet de l'adresse mail préfecture est bloqué. On ne pouvait pas accéder avec le lien du mail. 
J'ai cherché dans Google le site habituel de la préfecture et là je suis tombé sur le bon site internet de la préfecture. Mais cela il faut le savoir, sinon on perd 1 mois .",La personne concernée,Neutre,75.0,Paris,Île-de-France,11.0,France,Préfecture,75006.0,,"Démarche en ligne,E-mail",,,,,,,,,Non,8s0tisZwqE,Préfecture de la région île de France,0,0,,,,,,Négatif,,,,Négatif,0,Non,,,,,1,Négatif
947,388987,A traiter,Expérience en attente de réponse,23/12/2021 19:35,Inscription consulaire - Allemagne -> Suisse,"Lorsque j'ai voulu m'inscrire sur la liste consulaire en Suisse (Zurich), cela n'a pas pu se faire immédiatement car j'étais toujours inscrit sur la liste consulaire en Allemagne (Munich) - et ce malgré mon départ d'Allemagne il y a plus de 10 ans avec réinscription administrative complète à Paris (liste électorale, fiscalité etc).
Mon interlocuteur m'a alors guidé (par e-mail) pour effectuer les démarches de radiation puis inscription. Cela s'est fait assez rapidement et sans difficulté particulière.

Je pense qu'il y aurait lieu de vérifier sur une base annuelle ou bi-annuelle, par téléphone ou e-mail,  la réalité de la situation consulaire des français inscrits. Peut-être qu'une telle procédure existe actuellement. En complément, l'utilisation croisée des autres fichiers (listes électorales, impôts etc.) serait souhaitable.

Enfin, je tiens à souligner la grande qualité des sites internet des administrations françaises.

Marc H.",La personne concernée,Positif,,,,,Suisse,Réseau consulaire,,,"E-mail,Démarche en ligne",,,,,,,,,Non,Ux9sVMjDqb,Consulat Général de France à Zurich,0,0,,,,,,Positif,,,Positif,Positif,0,Non,,,,,3,Positif
948,393912,A traiter,Expérience en attente de réponse,01/03/2022 13:06,accueil,"Depuis dix ans que nous sommes en Floride,
nous avons toujours été extrêmement bien accueilli et assistés.",La personne concernée,Positif,,,,,États-unis,Ministère de lEurope et des Affaires étrangères (MEAE),,,Courrier,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,,Positif,Positif,,Positif,0,Non,,,,,4,Positif
949,396406,A traiter,Expérience en attente de réponse,01/03/2022 18:29,Renouvellement de passeport,"Je peux simplement dire que l'expérience a été très positive. L'employée au consulat était très sympathique, et mon passeport a été renouvelé en moins de deux semaines.",La personne concernée,Positif,,,,,États-unis,Ministère de lEurope et des Affaires étrangères (MEAE),,,Compte ou espace personnel,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,,,Positif,Positif,Positif,0,Non,,,,,4,Positif
950,3632435,A traiter,Expérience en attente de réponse,05/05/2023 11:45,Refus dembarquement,"Nous avons été refusé à lembarquement lors de notre escale à Paris. 
Jai fait appel à la DGAC car je narrivais pas à me faire indemniser. 
La DGAC est intervenu. Cependant je nai plus de réponse / nouvelles deux depuis des mois maintenant, et nai toujours pas été indemnisé.",La personne concernée,Neutre,31.0,Haute-Garonne,Occitanie,76.0,France,DGAC,,France,Téléphone,,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,jxduyq1UnZ,MTE-MCTRCT,,,Négatif,Négatif,,,,0,Non,,,,,0,Négatif
951,3585704,A traiter,Expérience en attente de réponse,15/04/2023 22:11,Contravention : Impossibilité de dissociation du paiement et de la contestation,"Dans le cadre de la réception d'un avis de contravention, en tant que propriétaire d'un véhicule, j'ai souhaité dissocier le paiement, en lieu et place du contrevenant, et la contestation du retrait de point, attribué systématiquement au propriétaire, pour qu'il soit reporté sur l'acteur du délit. J'ai été confronté à une incapacité logiciel car pour contester le retrait de point sur mon permis il a fallu que je paye une amende forfaitaire de 68 , alors que le paiement est réalisé dans un délai inférieur à 15 jours. Cette situation est ubuesque car l'emploi de l'internet est censé facilité le traitement administratif. Je constate que la fracture numérique introduit également des insuffisances du fait de ne pas permettre la dissociation du paiement et de l'auteur de l'infraction",La personne concernée,Neutre,56.0,Morbihan,Bretagne,53.0,France,ANTAI,,,Démarche en ligne,,,,,,,,,Non,sxZshFsE9R,Hors-structures,0,0,,STR-906,ANTAI,,,Négatif,,,,,0,Non,,,,Contestation amendes,0,Négatif
